niter,nc,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logfeh,logdust,logNpix,tau
4.4100e+02,1.0000e+00,3.7184e+01,-1.5219e+05,-1.5220e+05,-8.8112e-01,-1.5220e+05,1.2475e-01,7.7887e+00,1.4309e+05,1.7321e+03,-4.0692e-01,-6.9761e-01,2.6813e+00,4.7870e+00
4.4200e+02,1.0000e+00,3.7237e+01,-1.5219e+05,-1.5220e+05,-8.8312e-01,-1.5220e+05,1.2354e-01,7.6382e+00,1.4308e+05,1.7336e+03,-3.9834e-01,-8.7293e-01,2.6559e+00,4.9778e+00
4.4300e+02,1.0000e+00,3.7290e+01,-1.5214e+05,-1.5215e+05,-8.8512e-01,-1.5215e+05,1.2478e-01,7.7929e+00,1.4307e+05,1.7352e+03,-4.8044e-02,-6.1070e-01,2.6492e+00,4.3095e+00
4.4400e+02,1.0000e+00,3.7342e+01,-1.5210e+05,-1.5211e+05,-8.8711e-01,-1.5211e+05,1.2480e-01,7.7949e+00,1.4302e+05,1.7367e+03,-2.2254e-01,-6.3443e-02,2.9322e+00,1.0901e+00
4.4500e+02,9.0000e+00,3.7145e+01,-1.5200e+05,-1.5201e+05,-8.8911e-01,-1.5201e+05,1.2481e-01,7.7969e+00,1.4298e+05,1.7506e+03,-2.1905e-01,-9.3693e-01,2.7158e+00,5.7858e+00
4.4600e+02,4.0000e+00,3.7105e+01,-1.5198e+05,-1.5198e+05,-8.9111e-01,-1.5198e+05,1.2483e-01,7.7989e+00,1.4289e+05,1.7566e+03,-4.8509e-01,-8.9436e-01,2.6553e+00,5.9582e+00
4.4700e+02,1.0000e+00,3.7157e+01,-1.5193e+05,-1.5193e+05,-8.9311e-01,-1.5193e+05,1.2484e-01,7.8009e+00,1.4286e+05,1.7581e+03,-2.2155e-01,-1.5611e-01,2.8833e+00,4.7207e+00
4.4800e+02,1.0000e+00,3.7209e+01,-1.5176e+05,-1.5177e+05,-8.9511e-01,-1.5177e+05,1.2486e-01,7.8029e+00,1.4281e+05,1.7597e+03,3.0865e-02,-6.7257e-01,2.7012e+00,5.6677e+00
4.4900e+02,6.0000e+00,3.7107e+01,-1.5173e+05,-1.5174e+05,-8.9710e-01,-1.5174e+05,1.2488e-01,7.8049e+00,1.4265e+05,1.7687e+03,6.9306e-02,-5.3414e-01,2.7657e+00,7.1888e+00
4.5000e+02,1.0000e+00,3.7159e+01,-1.5167e+05,-1.5168e+05,-8.9910e-01,-1.5168e+05,1.2489e-01,7.8069e+00,1.4261e+05,1.7703e+03,1.9915e-02,-4.0624e-02,2.6206e+00,3.1173e-01
4.5100e+02,2.0000e+00,3.7181e+01,-1.5162e+05,-1.5163e+05,-9.0110e-01,-1.5163e+05,1.2491e-01,7.8089e+00,1.4255e+05,1.7734e+03,-2.3262e-01,-9.0187e-01,2.7529e+00,7.5851e+00
4.5200e+02,1.0000e+00,3.7232e+01,-1.5158e+05,-1.5159e+05,-9.0310e-01,-1.5159e+05,1.2492e-01,7.8109e+00,1.4250e+05,1.7749e+03,-3.2642e-01,-9.0451e-03,1.0240e+00,2.7485e+00
4.5300e+02,2.0000e+00,3.7253e+01,-1.5154e+05,-1.5155e+05,-9.0510e-01,-1.5155e+05,1.2494e-01,7.8128e+00,1.4246e+05,1.7780e+03,-2.1210e-01,-6.2206e-01,2.7039e+00,5.6845e+00
4.5400e+02,2.0000e+00,3.7274e+01,-1.5149e+05,-1.5150e+05,-9.0709e-01,-1.5150e+05,1.2496e-01,7.8148e+00,1.4242e+05,1.7810e+03,-3.5636e-01,-3.7789e-01,2.7509e+00,6.3043e+00
4.5500e+02,4.0000e+00,3.7234e+01,-1.5128e+05,-1.5128e+05,-9.0909e-01,-1.5128e+05,1.2497e-01,7.8168e+00,1.4237e+05,1.7871e+03,-4.7858e-01,-8.5967e-01,2.6000e+00,6.6341e+00
4.5600e+02,4.0000e+00,3.7194e+01,-1.5122e+05,-1.5123e+05,-9.1109e-01,-1.5123e+05,1.2499e-01,7.8188e+00,1.4216e+05,1.7930e+03,-3.8411e-01,-8.1919e-01,2.4320e+00,3.1446e+00
4.5700e+02,2.0000e+00,3.7215e+01,-1.5116e+05,-1.5116e+05,-9.1309e-01,-1.5116e+05,1.2500e-01,7.8208e+00,1.4210e+05,1.7959e+03,2.0615e-01,-1.5063e-01,2.8908e+00,6.0339e-01
4.5800e+02,1.0000e+00,3.7266e+01,-1.5093e+05,-1.5094e+05,-9.1509e-01,-1.5094e+05,1.2502e-01,7.8228e+00,1.4204e+05,1.7973e+03,2.8263e-02,-1.5613e-01,2.9301e+00,8.0869e-01
4.5900e+02,1.0000e+00,3.7317e+01,-1.5093e+05,-1.5094e+05,-9.1708e-01,-1.5094e+05,1.2011e-01,7.2210e+00,1.4181e+05,1.7988e+03,-1.9255e-02,-8.7818e-01,2.4887e+00,3.6592e+00
4.6000e+02,1.0000e+00,3.7368e+01,-1.5077e+05,-1.5078e+05,-9.1908e-01,-1.5078e+05,1.2505e-01,7.8268e+00,1.4181e+05,1.8002e+03,-1.0241e-01,-3.1951e-01,2.7096e+00,6.1655e+00
4.6100e+02,1.0000e+00,3.7419e+01,-1.5075e+05,-1.5076e+05,-9.2108e-01,-1.5076e+05,1.2507e-01,7.8288e+00,1.4165e+05,1.8017e+03,-2.2217e-01,-8.8904e-01,2.6209e+00,5.2453e+00
4.6200e+02,4.0000e+00,3.7379e+01,-1.5072e+05,-1.5073e+05,-9.2308e-01,-1.5073e+05,1.2508e-01,7.8308e+00,1.4163e+05,1.8078e+03,-4.1537e-01,-3.5593e-01,2.6828e+00,7.2252e+00
4.6300e+02,1.0000e+00,3.7429e+01,-1.5061e+05,-1.5062e+05,-9.2508e-01,-1.5062e+05,1.2510e-01,7.8328e+00,1.4161e+05,1.8094e+03,8.8911e-02,-8.9866e-01,2.6118e+00,5.9649e+00
4.6400e+02,2.0000e+00,3.7450e+01,-1.5056e+05,-1.5057e+05,-9.2707e-01,-1.5057e+05,1.2512e-01,7.8348e+00,1.4149e+05,1.8124e+03,-4.1807e-01,-2.8574e-01,2.7135e+00,7.7774e+00
4.6500e+02,1.0000e+01,3.7230e+01,-1.5050e+05,-1.5050e+05,-9.2907e-01,-1.5050e+05,1.2513e-01,7.8368e+00,1.4145e+05,1.8276e+03,-2.9496e-01,-6.1426e-01,2.6864e+00,7.4641e+00
4.6600e+02,1.0000e+00,3.7280e+01,-1.5032e+05,-1.5033e+05,-9.3107e-01,-1.5033e+05,1.2515e-01,7.8388e+00,1.4138e+05,1.8291e+03,-1.4018e-01,-9.0190e-01,2.6563e+00,7.5308e+00
4.6700e+02,1.0000e+00,3.7330e+01,-1.5024e+05,-1.5025e+05,-9.3307e-01,-1.5025e+05,1.2516e-01,7.8408e+00,1.4120e+05,1.8306e+03,-3.3069e-01,-6.3729e-01,2.6490e+00,7.5625e+00
4.6800e+02,1.0000e+00,3.7380e+01,-1.5024e+05,-1.5025e+05,-9.3507e-01,-1.5025e+05,1.2379e-01,7.6694e+00,1.4112e+05,1.8322e+03,-4.7137e-01,-7.0094e-01,2.4871e+00,5.0112e+00
4.6900e+02,1.0000e+00,3.7430e+01,-1.5017e+05,-1.5017e+05,-9.3706e-01,-1.5017e+05,1.2520e-01,7.8448e+00,1.4112e+05,1.8337e+03,-2.0580e-01,-7.8598e-01,2.6408e+00,7.4916e+00
4.7000e+02,1.0000e+00,3.7480e+01,-1.4996e+05,-1.4997e+05,-9.3906e-01,-1.4997e+05,1.2521e-01,7.8468e+00,1.4105e+05,1.8353e+03,2.1034e-02,-6.2612e-01,2.6060e+00,7.4083e+00
4.7100e+02,2.0000e+00,3.7500e+01,-1.4996e+05,-1.4997e+05,-9.4106e-01,-1.4997e+05,1.1672e-01,6.8184e+00,1.4084e+05,1.8384e+03,-5.6423e-02,-8.9012e-01,2.6035e+00,6.1299e+00
4.7200e+02,1.0000e+00,3.7550e+01,-1.4990e+05,-1.4991e+05,-9.4306e-01,-1.4991e+05,1.2524e-01,7.8508e+00,1.4084e+05,1.8399e+03,3.2731e-02,-6.4228e-01,2.5123e+00,4.6291e+00
4.7300e+02,1.0000e+00,3.7599e+01,-1.4989e+05,-1.4990e+05,-9.4506e-01,-1.4990e+05,1.2445e-01,7.7521e+00,1.4078e+05,1.8415e+03,-3.4972e-01,-3.5643e-01,2.5995e+00,4.9524e+00
4.7400e+02,1.0000e+00,3.7649e+01,-1.4986e+05,-1.4987e+05,-9.4705e-01,-1.4987e+05,1.2528e-01,7.8548e+00,1.4078e+05,1.8430e+03,5.0511e-02,-3.1643e-01,2.6851e+00,5.5763e+00
4.7500e+02,1.0000e+00,3.7698e+01,-1.4981e+05,-1.4982e+05,-9.4905e-01,-1.4982e+05,1.2529e-01,7.8568e+00,1.4075e+05,1.8445e+03,-1.7944e-01,-9.6931e-01,2.3026e+00,1.2324e+00
4.7600e+02,3.0000e+00,3.7688e+01,-1.4981e+05,-1.4982e+05,-9.5105e-01,-1.4982e+05,1.2246e-01,7.5056e+00,1.4070e+05,1.8490e+03,7.0640e-02,-5.5111e-02,3.0062e+00,5.3305e+00
4.7700e+02,3.0000e+00,3.7678e+01,-1.4971e+05,-1.4972e+05,-9.5305e-01,-1.4972e+05,1.2532e-01,7.8608e+00,1.4069e+05,1.8536e+03,-1.3336e-01,-2.7072e-01,2.6999e+00,5.8324e+00
4.7800e+02,2.0000e+00,3.7697e+01,-1.4967e+05,-1.4968e+05,-9.5505e-01,-1.4968e+05,1.2534e-01,7.8628e+00,1.4059e+05,1.8567e+03,1.7763e-01,-3.2658e-02,1.2702e+00,2.6089e+00
4.7900e+02,1.0000e+00,3.7746e+01,-1.4959e+05,-1.4960e+05,-9.5704e-01,-1.4960e+05,1.2536e-01,7.8648e+00,1.4055e+05,1.8582e+03,6.6765e-02,-6.7899e-02,2.5056e+00,2.4457e+00
4.8000e+02,2.0000e+00,3.7766e+01,-1.4913e+05,-1.4914e+05,-9.5904e-01,-1.4914e+05,1.2537e-01,7.8668e+00,1.4047e+05,1.8613e+03,1.7557e-02,-3.0366e-01,2.6664e+00,6.0440e+00
4.8100e+02,3.0000e+00,3.7755e+01,-1.4903e+05,-1.4903e+05,-9.6104e-01,-1.4903e+05,1.2539e-01,7.8688e+00,1.4001e+05,1.8657e+03,-3.8798e-01,-5.2471e-01,2.4400e+00,4.5737e+00
4.8200e+02,3.0000e+00,3.7745e+01,-1.4901e+05,-1.4902e+05,-9.6304e-01,-1.4902e+05,1.2540e-01,7.8708e+00,1.3991e+05,1.8702e+03,2.1054e-01,-1.4297e-01,1.1041e+00,1.0314e+00
4.8300e+02,2.0000e+00,3.7764e+01,-1.4900e+05,-1.4901e+05,-9.6504e-01,-1.4901e+05,1.2542e-01,7.8727e+00,1.3989e+05,1.8731e+03,1.8624e-01,-6.8471e-01,2.5269e+00,1.3071e+00
4.8400e+02,4.0000e+00,3.7724e+01,-1.4868e+05,-1.4869e+05,-9.6703e-01,-1.4869e+05,1.2543e-01,7.8748e+00,1.3988e+05,1.8789e+03,2.3298e-01,-2.4604e-02,3.0194e+00,6.5384e+00
4.8500e+02,3.0000e+00,3.7714e+01,-1.4866e+05,-1.4867e+05,-9.6903e-01,-1.4867e+05,1.2545e-01,7.8768e+00,1.3956e+05,1.8834e+03,1.9538e-01,-1.7220e-01,2.5709e+00,1.2105e+00
4.8600e+02,2.0000e+00,3.7733e+01,-1.4864e+05,-1.4865e+05,-9.7103e-01,-1.4865e+05,1.2547e-01,7.8788e+00,1.3954e+05,1.8865e+03,1.8756e-01,-5.4196e-01,2.5385e+00,6.8492e+00
4.8700e+02,1.0000e+00,3.7781e+01,-1.4859e+05,-1.4860e+05,-9.7303e-01,-1.4860e+05,1.2548e-01,7.8808e+00,1.3952e+05,1.8880e+03,8.2474e-02,-8.8417e-01,2.5133e+00,7.9312e+00
4.8800e+02,2.0000e+00,3.7800e+01,-1.4856e+05,-1.4857e+05,-9.7503e-01,-1.4857e+05,1.2550e-01,7.8828e+00,1.3947e+05,1.8910e+03,-1.9337e-02,-6.2484e-01,2.4733e+00,2.3535e+00
4.8900e+02,1.0000e+00,3.7848e+01,-1.4855e+05,-1.4855e+05,-9.7702e-01,-1.4855e+05,1.2551e-01,7.8846e+00,1.3944e+05,1.8926e+03,1.0347e-01,-1.2592e-01,1.0746e+00,2.5210e+00
4.9000e+02,2.0000e+00,3.7867e+01,-1.4853e+05,-1.4854e+05,-9.7902e-01,-1.4854e+05,1.2553e-01,7.8865e+00,1.3943e+05,1.8957e+03,-1.4562e-02,-4.1316e-01,2.5813e+00,4.6489e+00
4.9100e+02,3.0000e+00,3.7857e+01,-1.4849e+05,-1.4850e+05,-9.8102e-01,-1.4850e+05,1.2555e-01,7.8888e+00,1.3942e+05,1.9003e+03,1.0432e-01,-8.4510e-01,2.5200e+00,7.8631e+00
4.9200e+02,1.0000e+00,3.7904e+01,-1.4847e+05,-1.4847e+05,-9.8302e-01,-1.4847e+05,1.2556e-01,7.8908e+00,1.3937e+05,1.9018e+03,1.1654e-01,-5.4476e-01,2.5351e+00,7.6789e+00
4.9300e+02,1.0000e+00,3.7952e+01,-1.4827e+05,-1.4828e+05,-9.8502e-01,-1.4828e+05,1.2558e-01,7.8928e+00,1.3935e+05,1.9034e+03,-1.6707e-01,-9.6897e-01,2.4530e+00,5.8727e+00
4.9400e+02,2.0000e+00,3.7971e+01,-1.4827e+05,-1.4827e+05,-9.8701e-01,-1.4827e+05,1.2173e-01,7.4165e+00,1.3915e+05,1.9064e+03,-2.2070e-01,-8.2634e-01,2.3809e+00,4.5851e+00
4.9500e+02,1.0000e+00,3.8018e+01,-1.4826e+05,-1.4827e+05,-9.8901e-01,-1.4827e+05,1.2538e-01,7.8677e+00,1.3915e+05,1.9079e+03,3.7585e-02,-7.4174e-01,2.3956e+00,3.8191e+00
4.9600e+02,6.0000e+00,3.7920e+01,-1.4812e+05,-1.4813e+05,-9.9101e-01,-1.4813e+05,1.2563e-01,7.8988e+00,1.3914e+05,1.9171e+03,2.1497e-02,-8.1155e-01,2.4763e+00,7.8464e+00
4.9700e+02,5.0000e+00,3.7852e+01,-1.4812e+05,-1.4812e+05,-9.9301e-01,-1.4812e+05,1.2502e-01,7.8224e+00,1.3900e+05,1.9246e+03,-5.9547e-02,-5.3726e-01,2.4662e+00,5.4400e+00
4.9800e+02,6.0000e+00,3.7756e+01,-1.4811e+05,-1.4812e+05,-9.9501e-01,-1.4812e+05,1.2520e-01,7.8458e+00,1.3900e+05,1.9337e+03,-4.6606e-01,-6.5755e-01,2.4217e+00,7.9671e+00
4.9900e+02,3.0000e+00,3.7746e+01,-1.4802e+05,-1.4803e+05,-9.9700e-01,-1.4803e+05,1.2567e-01,7.9048e+00,1.3899e+05,1.9381e+03,-2.3432e-01,-8.8247e-02,2.7341e+00,1.5085e+00
5.0000e+02,1.0000e+00,3.7793e+01,-1.4790e+05,-1.4791e+05,-9.9900e-01,-1.4791e+05,1.2569e-01,7.9068e+00,1.3890e+05,1.9396e+03,-4.9067e-01,-7.1817e-02,2.8409e+00,6.5004e-01
5.0100e+02,1.0000e+00,3.7840e+01,-1.4782e+05,-1.4783e+05,-1.0010e+00,-1.4783e+05,1.2570e-01,7.9088e+00,1.3879e+05,1.9410e+03,5.1074e-02,-7.2286e-01,2.4302e+00,2.2911e+00
5.0200e+02,1.0000e+00,3.7887e+01,-1.4782e+05,-1.4783e+05,-1.0030e+00,-1.4783e+05,1.2536e-01,7.8653e+00,1.3871e+05,1.9424e+03,1.6133e-01,-2.3733e-01,2.8577e+00,6.8396e-01
5.0300e+02,1.0000e+00,3.7934e+01,-1.4777e+05,-1.4777e+05,-1.0050e+00,-1.4777e+05,1.2574e-01,7.9128e+00,1.3870e+05,1.9438e+03,-4.3423e-01,-5.4142e-01,2.4073e+00,6.3686e+00
5.0400e+02,1.0000e+00,3.7980e+01,-1.4771e+05,-1.4771e+05,-1.0070e+00,-1.4771e+05,1.2575e-01,7.9147e+00,1.3865e+05,1.9452e+03,1.3657e-01,-1.6770e-01,2.3826e+00,1.9958e+00
5.0500e+02,2.0000e+00,3.7998e+01,-1.4766e+05,-1.4767e+05,-1.0090e+00,-1.4767e+05,1.2577e-01,7.9167e+00,1.3859e+05,1.9480e+03,-4.4499e-01,-9.4499e-01,2.2928e+00,4.7648e+00
5.0600e+02,1.0000e+00,3.8045e+01,-1.4753e+05,-1.4753e+05,-1.0110e+00,-1.4753e+05,1.2578e-01,7.9187e+00,1.3855e+05,1.9494e+03,-1.0383e-01,-4.8571e-02,2.9214e+00,4.0702e+00
5.0700e+02,5.0000e+00,3.7978e+01,-1.4753e+05,-1.4753e+05,-1.0130e+00,-1.4753e+05,1.1929e-01,7.1220e+00,1.3841e+05,1.9564e+03,-4.7784e-01,-9.9149e-01,2.2797e+00,5.5761e+00
5.0800e+02,2.0000e+00,3.7996e+01,-1.4752e+05,-1.4753e+05,-1.0150e+00,-1.4753e+05,1.1782e-01,6.9475e+00,1.3841e+05,1.9591e+03,4.1677e-02,-3.4592e-01,2.5688e+00,7.7920e+00
5.0900e+02,1.0000e+00,3.8042e+01,-1.4746e+05,-1.4747e+05,-1.0170e+00,-1.4747e+05,1.2583e-01,7.9247e+00,1.3841e+05,1.9606e+03,-2.4068e-01,-5.8333e-01,2.4460e+00,5.3317e+00
5.1000e+02,4.0000e+00,3.8003e+01,-1.4734e+05,-1.4735e+05,-1.0190e+00,-1.4735e+05,1.2585e-01,7.9267e+00,1.3834e+05,1.9662e+03,6.0110e-02,-1.5816e-01,1.0697e+00,8.7554e-01
5.1100e+02,2.0000e+00,3.8021e+01,-1.4734e+05,-1.4734e+05,-1.0210e+00,-1.4734e+05,1.2583e-01,7.9243e+00,1.3823e+05,1.9690e+03,-4.4863e-01,-5.3125e-01,2.4178e+00,7.5335e-01
5.1200e+02,1.0000e+00,3.8067e+01,-1.4727e+05,-1.4728e+05,-1.0230e+00,-1.4728e+05,1.2588e-01,7.9307e+00,1.3822e+05,1.9704e+03,1.1328e-01,-1.8827e-02,2.4092e+00,7.3716e-01
5.1300e+02,3.0000e+00,3.8056e+01,-1.4720e+05,-1.4721e+05,-1.0250e+00,-1.4721e+05,1.2590e-01,7.9327e+00,1.3815e+05,1.9745e+03,-6.4635e-02,-6.9213e-02,2.3560e+00,1.0487e+00
5.1400e+02,2.0000e+00,3.8074e+01,-1.4716e+05,-1.4717e+05,-1.0270e+00,-1.4717e+05,1.2591e-01,7.9347e+00,1.3809e+05,1.9773e+03,-5.6189e-02,-7.8205e-01,2.3405e+00,4.7753e+00
5.1500e+02,5.0000e+00,3.8007e+01,-1.4703e+05,-1.4704e+05,-1.0290e+00,-1.4704e+05,1.2593e-01,7.9367e+00,1.3805e+05,1.9842e+03,-1.1106e-01,-6.5319e-01,2.4120e+00,7.0943e+00
5.1600e+02,1.0000e+00,3.8053e+01,-1.4700e+05,-1.4701e+05,-1.0310e+00,-1.4701e+05,1.2594e-01,7.9387e+00,1.3791e+05,1.9856e+03,2.4094e-01,-1.8195e-01,2.8122e+00,7.2870e+00
5.1700e+02,6.0000e+00,3.7959e+01,-1.4693e+05,-1.4694e+05,-1.0330e+00,-1.4694e+05,1.2596e-01,7.9407e+00,1.3788e+05,1.9941e+03,-2.1417e-01,-8.0683e-01,2.3476e+00,5.0546e+00
5.1800e+02,9.0000e+00,3.7783e+01,-1.4689e+05,-1.4690e+05,-1.0350e+00,-1.4690e+05,1.2597e-01,7.9427e+00,1.3781e+05,2.0065e+03,-4.1241e-01,-8.9903e-01,2.1956e+00,3.7201e+00
5.1900e+02,1.0000e+00,3.7828e+01,-1.4677e+05,-1.4678e+05,-1.0370e+00,-1.4678e+05,1.2599e-01,7.9447e+00,1.3777e+05,2.0079e+03,-2.8166e-01,-8.4860e-01,2.3407e+00,5.2947e+00
5.2000e+02,8.0000e+00,3.7681e+01,-1.4645e+05,-1.4646e+05,-1.0390e+00,-1.4646e+05,1.2601e-01,7.9467e+00,1.3766e+05,2.0190e+03,-4.5108e-01,-7.6418e-01,2.3158e+00,7.2532e+00
5.2100e+02,1.0000e+00,3.7726e+01,-1.4643e+05,-1.4644e+05,-1.0410e+00,-1.4644e+05,1.2602e-01,7.9487e+00,1.3733e+05,2.0204e+03,1.7853e-01,-5.6358e-01,2.5840e+00,4.5890e-01
5.2200e+02,4.0000e+00,3.7690e+01,-1.4629e+05,-1.4630e+05,-1.0430e+00,-1.4630e+05,1.2604e-01,7.9507e+00,1.3731e+05,2.0260e+03,-4.1445e-01,-4.9190e-02,2.3028e+00,1.6296e+00
5.2300e+02,1.0000e+00,3.7734e+01,-1.4612e+05,-1.4612e+05,-1.0450e+00,-1.4612e+05,1.2605e-01,7.9527e+00,1.3717e+05,2.0274e+03,-3.3290e-01,-1.1016e-01,2.8037e+00,5.6080e+00
5.2400e+02,2.0000e+00,3.7752e+01,-1.4579e+05,-1.4580e+05,-1.0470e+00,-1.4580e+05,1.2607e-01,7.9547e+00,1.3700e+05,2.0302e+03,-4.0284e-01,-1.7800e-02,2.8893e+00,6.8886e+00
5.2500e+02,3.0000e+00,3.7743e+01,-1.4578e+05,-1.4579e+05,-1.0490e+00,-1.4579e+05,1.2608e-01,7.9565e+00,1.3668e+05,2.0344e+03,-1.5319e-01,-1.1365e-01,2.8599e+00,3.7831e+00
5.2600e+02,3.0000e+00,3.7733e+01,-1.4577e+05,-1.4578e+05,-1.0509e+00,-1.4578e+05,1.2610e-01,7.9587e+00,1.3667e+05,2.0386e+03,1.4437e-01,-6.7442e-01,2.3504e+00,7.3533e+00
5.2700e+02,1.0000e+00,3.7778e+01,-1.4571e+05,-1.4572e+05,-1.0529e+00,-1.4572e+05,1.2612e-01,7.9607e+00,1.3665e+05,2.0400e+03,1.3577e-01,-4.7030e-01,2.6384e+00,2.4463e-01
5.2800e+02,1.0000e+00,3.7822e+01,-1.4567e+05,-1.4568e+05,-1.0549e+00,-1.4568e+05,1.2613e-01,7.9627e+00,1.3659e+05,2.0414e+03,-7.7267e-02,-8.8708e-01,2.2549e+00,4.7000e+00
5.2900e+02,2.0000e+00,3.7840e+01,-1.4567e+05,-1.4568e+05,-1.0569e+00,-1.4568e+05,1.2563e-01,7.8991e+00,1.3655e+05,2.0442e+03,-9.3510e-02,-5.5630e-02,2.2930e+00,8.6979e-01
5.3000e+02,5.0000e+00,3.7776e+01,-1.4555e+05,-1.4556e+05,-1.0589e+00,-1.4556e+05,1.2616e-01,7.9667e+00,1.3655e+05,2.0513e+03,2.0430e-01,-9.8016e-01,2.3790e+00,1.0146e+00
5.3100e+02,2.0000e+00,3.7794e+01,-1.4547e+05,-1.4547e+05,-1.0609e+00,-1.4547e+05,1.2618e-01,7.9687e+00,1.3643e+05,2.0541e+03,6.4122e-02,-1.9738e-01,2.3035e+00,1.6945e-01
5.3200e+02,1.0000e+00,3.7838e+01,-1.4500e+05,-1.4500e+05,-1.0629e+00,-1.4500e+05,1.2620e-01,7.9707e+00,1.3635e+05,2.0555e+03,-4.7947e-01,-3.1375e-02,2.3100e+00,3.3412e+00
5.3300e+02,1.0000e+00,3.7882e+01,-1.4486e+05,-1.4487e+05,-1.0649e+00,-1.4487e+05,1.2621e-01,7.9727e+00,1.3588e+05,2.0569e+03,-2.5792e-01,-6.6137e-01,2.3292e+00,7.8327e+00
5.3400e+02,1.0000e+01,3.7685e+01,-1.4478e+05,-1.4478e+05,-1.0669e+00,-1.4478e+05,1.2623e-01,7.9747e+00,1.3574e+05,2.0708e+03,1.1110e-01,-9.9211e-03,1.3228e+00,4.6307e+00
5.3500e+02,2.0000e+00,3.7703e+01,-1.4460e+05,-1.4461e+05,-1.0689e+00,-1.4461e+05,1.2624e-01,7.9767e+00,1.3566e+05,2.0736e+03,2.0268e-01,-4.4006e-02,2.5581e+00,4.6222e+00
5.3600e+02,4.0000e+00,3.7667e+01,-1.4455e+05,-1.4456e+05,-1.0709e+00,-1.4456e+05,1.2626e-01,7.9787e+00,1.3548e+05,2.0791e+03,-1.3520e-01,-1.9406e-01,2.8057e+00,6.5671e-01
5.3700e+02,1.0000e+00,3.7711e+01,-1.4452e+05,-1.4452e+05,-1.0729e+00,-1.4452e+05,1.2628e-01,7.9807e+00,1.3543e+05,2.0805e+03,-2.8559e-01,-1.3253e-02,2.7272e+00,4.6365e+00
5.3800e+02,4.0000e+00,3.7675e+01,-1.4442e+05,-1.4442e+05,-1.0749e+00,-1.4442e+05,1.2629e-01,7.9827e+00,1.3540e+05,2.0861e+03,-7.6681e-02,-5.8442e-01,2.3117e+00,7.3731e+00
5.3900e+02,2.0000e+00,3.7692e+01,-1.4420e+05,-1.4420e+05,-1.0769e+00,-1.4420e+05,1.2631e-01,7.9847e+00,1.3530e+05,2.0888e+03,-1.8587e-01,-4.4406e-01,2.5418e+00,1.5220e+00
5.4000e+02,2.0000e+00,3.7709e+01,-1.4419e+05,-1.4420e+05,-1.0789e+00,-1.4420e+05,1.1981e-01,7.1845e+00,1.3508e+05,2.0917e+03,-1.4054e-01,-5.4972e-01,2.4604e+00,1.8176e+00
5.4100e+02,2.0000e+00,3.7727e+01,-1.4402e+05,-1.4403e+05,-1.0809e+00,-1.4403e+05,1.2634e-01,7.9887e+00,1.3508e+05,2.0945e+03,7.6989e-02,-9.9977e-01,2.2028e+00,5.5942e+00
5.4200e+02,3.0000e+00,3.7717e+01,-1.4398e+05,-1.4399e+05,-1.0829e+00,-1.4399e+05,1.2635e-01,7.9907e+00,1.3490e+05,2.0987e+03,-2.4670e-01,-4.1989e-03,2.8483e+00,6.5063e+00
5.4300e+02,3.0000e+00,3.7708e+01,-1.4388e+05,-1.4388e+05,-1.0849e+00,-1.4388e+05,1.2637e-01,7.9927e+00,1.3486e+05,2.1029e+03,-3.6743e-01,-1.3083e-01,2.1508e+00,5.5764e-01
5.4400e+02,7.0000e+00,3.7595e+01,-1.4367e+05,-1.4368e+05,-1.0869e+00,-1.4368e+05,1.2639e-01,7.9947e+00,1.3476e+05,2.1127e+03,3.2719e-02,-6.6413e-01,2.2794e+00,6.5531e+00
5.4500e+02,3.0000e+00,3.7586e+01,-1.4366e+05,-1.4367e+05,-1.0889e+00,-1.4367e+05,1.2638e-01,7.9942e+00,1.3455e+05,2.1169e+03,1.9986e-01,-3.4862e-01,2.5888e+00,6.3310e+00
5.4600e+02,1.0000e+00,3.7629e+01,-1.4362e+05,-1.4362e+05,-1.0909e+00,-1.4362e+05,1.2642e-01,7.9987e+00,1.3454e+05,2.1183e+03,-1.9625e-01,-3.5041e-04,1.4343e+00,2.6863e+00
5.4700e+02,1.0000e+00,3.7672e+01,-1.4356e+05,-1.4357e+05,-1.0929e+00,-1.4357e+05,1.2643e-01,8.0007e+00,1.3450e+05,2.1196e+03,6.3785e-02,-6.9392e-02,1.4329e+00,8.7931e-01
5.4800e+02,2.0000e+00,3.7689e+01,-1.4355e+05,-1.4356e+05,-1.0949e+00,-1.4356e+05,1.2645e-01,8.0027e+00,1.3445e+05,2.1224e+03,-4.9083e-03,-8.8308e-01,2.1885e+00,6.7197e+00
5.4900e+02,2.0000e+00,3.7706e+01,-1.4353e+05,-1.4354e+05,-1.0969e+00,-1.4354e+05,1.2646e-01,8.0047e+00,1.3443e+05,2.1252e+03,1.7676e-01,-7.9299e-02,2.8618e+00,4.5686e+00
5.5000e+02,1.0000e+00,3.7749e+01,-1.4350e+05,-1.4350e+05,-1.0989e+00,-1.4350e+05,1.2648e-01,8.0067e+00,1.3441e+05,2.1266e+03,4.1886e-02,-2.0953e-02,1.2412e+00,5.7479e+00
